"vague","grappe","s02q01","s02q02","s02q02_autre","s02q03","s02q03_unite","s02q04__0","s02q04__1","s02q04__2","s02q04__3","s02q04__4","s02q04__5","s02q04__6","s02q04__7","s02q04__8","s02q04__9","s02q04__10","s02q04__11","s02q04_autre"
1,95,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,95,2,1,,15,1,0,0,0,0,0,0,0,0,0,0,0,1,"manque de table banc"
1,95,2,1,,20,1,0,1,0,0,0,0,0,0,0,0,0,2,"manque de salle de classe"
1,95,2,1,,20,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,95,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,1,,15,1,0,0,0,0,0,0,0,0,1,0,0,0,
1,95,2,4,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,95,2,1,,15,1,0,0,0,0,0,1,0,0,0,0,0,2,"Manque de médicament"
1,95,2,1,,30,1,0,1,0,0,0,0,0,0,2,0,0,0,
1,95,2,8,"ne sait pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,95,2,1,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,1,,20,1,0,0,0,0,0,0,0,0,1,0,0,0,
1,95,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,95,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,4,,60,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,1,,10,1,0,0,0,0,0,0,0,0,1,0,0,0,
1,95,2,1,,20,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,95,2,1,,1,2,0,1,0,0,0,0,0,0,0,0,0,2,"manque de moyen de transport"
1,95,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,95,2,4,,1,2,0,0,0,0,0,2,0,0,0,1,0,0,
1,95,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de sécurité et déficit d'approvisionnement des produits"
2,96,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,96,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"pas assez de médicaments"
2,96,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,60,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,96,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"manque de matériel"
2,96,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"arrêt de fonctionnement"
2,96,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,96,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"prise en charge par la population"
2,96,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,1,,,,,0,0,2,0,0,0,0,0,0,0,0,1,"manque de clôture"
2,96,1,,,,,0,0,0,0,0,0,0,0,0,1,0,2,"manque de salle de classe"
2,96,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"non fonctionnel"
2,96,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,96,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,8,"n'existe PAS DANS LA localite",150,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,3,,15,1,0,0,0,0,1,0,0,0,0,0,0,2,"Etroite"
1,97,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,97,1,,,,,0,0,2,0,0,0,0,0,1,0,0,0,
1,97,1,,,,,0,0,0,0,0,0,0,0,0,2,0,1,"MANQUE DE MATERIELS"
1,97,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,4,,125,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,3,,20,1,0,0,0,0,1,0,0,2,0,0,0,0,
1,97,2,3,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,3,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,97,2,4,,110,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,1,,,,,0,0,1,0,0,0,0,0,0,0,0,2,"MANQUE DE TABLE  ET DE SALLE DE CLASSE"
1,97,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,97,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,97,2,4,,130,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,3,,15,1,0,0,0,0,2,0,0,1,0,0,0,0,
1,97,2,4,,100,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,4,,100,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"MANQUE DE  L'ESPACE"
1,97,2,1,,50,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"MANQUE DE TABLE BANC ET TABLEAU"
1,97,2,4,,135,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,97,2,4,,125,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,98,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
2,98,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,98,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
2,98,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,98,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,98,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"étroitement du marché et manque d'aménagement"
2,98,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,98,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe pas dans la localite"
2,98,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,98,1,,,,,0,1,0,0,0,0,0,0,0,0,0,2,"manque d'aménagement"
2,98,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"faible debit"
2,98,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,98,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,98,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,98,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe"
2,98,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,
2,98,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,98,2,4,,180,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe pas dans la localite"
2,98,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,98,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"non fonctionnel"
2,98,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,98,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"etroite"
2,98,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe pas dans la localite"
2,98,1,,,,,0,1,0,0,0,0,0,0,0,2,0,0,
2,98,2,4,,160,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe pas dans la localite"
2,98,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,99,2,3,,15,1,0,1,0,0,0,0,0,0,2,0,0,0,
1,99,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,99,2,4,,75,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,35,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,99,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,3,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,140,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,125,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,1,,45,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,99,2,4,,25,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,99,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"Non fonctionnel"
1,99,2,3,,25,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,99,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,27,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,99,1,,,,,0,0,1,0,0,0,0,0,2,0,0,0,
1,99,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,99,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,130,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,1,,,,,0,2,0,0,0,0,0,0,1,0,0,0,
1,99,2,4,,135,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
1,99,2,4,,100,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,99,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,100,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,100,2,3,,35,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"insuffisance  de salle"
2,100,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,50,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,60,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,3,,60,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"manque de clôture"
2,100,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,100,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,1,,,,,0,0,0,0,0,0,0,0,2,0,0,1,"étroitement du marché"
2,100,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,1,,,,,0,0,2,0,0,0,0,0,0,0,0,1,"manque matériel"
2,100,2,3,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,180,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,100,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,101,2,1,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,101,2,8,"n'existe dans la localité et son environ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n'existe pas"
1,101,2,1,,40,1,0,0,0,0,0,0,0,2,0,0,0,1,"insuffisance de salles de classes"
1,101,2,4,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,101,2,8,"n'existe pas dans la localité et son environ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n'existe pas"
1,101,2,8,"n'existe pas dans la localité et son environ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n'existe pas"
1,101,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,101,2,8,"n'existe pas dans la localité et son environ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n'existe pas"
1,101,2,4,,10,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,101,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,101,2,1,,20,1,0,0,0,0,0,0,2,0,0,1,0,0,
1,101,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"insuffisance de salles de classes et un terrain EPS"
1,101,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,101,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,101,2,4,,10,1,0,0,0,0,0,0,0,0,2,0,0,1,"déficite de médicaments"
1,101,2,1,,35,1,0,0,0,0,0,0,0,0,0,0,0,1,"manque de local adapté"
1,101,2,1,,30,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,101,2,4,,15,1,0,0,0,0,2,0,0,1,0,0,0,0,
1,101,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,101,2,4,,15,1,0,0,0,0,0,0,0,2,0,1,0,0,
1,101,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de  dodanes"
1,101,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de  tables bancs  et probleme de sanitaire"
1,101,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,101,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
1,101,2,8,"n'existe dans la localité et son environ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n'existe pas"
1,101,2,8,"n'existe pas dans la localité et son environ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n'existe pas"
2,102,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,102,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,102,2,4,,40,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,102,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,102,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,102,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"grèves"
2,102,2,4,,38,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,102,2,4,,35,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de mèdicament"
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
2,102,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,102,2,4,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,102,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,8,"ne sait pas où se trouve  cette  infrastructure  aux environs de cette localité",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"ne sait pas"
1,103,2,4,,20,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,103,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,103,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,1,,15,1,0,1,0,0,0,0,0,0,0,0,0,2,"manque de  certains produits alimentaires"
1,103,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,103,2,8,"ne sait pas où se trouve cette infrastructure aux environs de cette localité",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"ne sait pas"
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,2,0,0,0,
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,1,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,1,,30,1,0,0,2,0,0,0,0,0,0,0,0,1,"manque de  salles de classes et de tables bancs"
1,103,2,1,,10,1,0,0,0,0,0,0,0,0,0,0,0,1,"rupture de médicaments  et insuffisance de  matériels"
1,103,2,1,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,1,,15,1,0,0,0,0,0,0,0,0,1,0,0,0,
1,103,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,103,2,1,,30,1,0,0,2,0,0,0,0,0,0,0,0,1,"manque de salles de classes et de tables bancs"
1,104,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,2,0,0,0,0,0,0,0,1,0,0,
1,104,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,104,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,104,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,104,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,2,0,0,1,0,0,0,0,0,0,0,
1,104,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"MANQUE d'equipement"
1,104,1,,,,,0,1,0,0,2,0,0,0,0,0,0,0,
1,104,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,1,0,0,0,0,0,0,2,0,0,0,
1,104,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,1,0,0,2,0,0,0,0,0,0,0,
1,104,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,104,1,,,,,0,2,0,0,0,0,0,0,1,0,0,0,
1,104,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,105,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,105,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,1,,,,,0,1,0,0,0,0,0,0,0,2,0,0,
2,105,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,105,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"manque de logements"
2,105,1,,,,,0,1,0,0,2,0,0,0,0,0,0,0,
2,105,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe pas dans la localite"
2,105,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"non fonctionnel"
2,105,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,60,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe pas dans la localite"
2,105,1,,,,,0,2,0,0,1,0,0,0,0,0,0,0,
2,105,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,180,1,0,1,0,0,0,0,0,0,0,0,0,2,"il n'existe pas dans la localite"
2,105,2,4,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,105,1,,,,,0,0,0,0,0,0,0,0,2,1,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,0,0,0,2,0,0,0,0,0,0,1,"MANQUE equipement"
1,106,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,2,4,,50,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,2,0,0,0,0,0,0,1,0,0,0,
1,106,2,4,,65,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,2,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,106,2,4,,60,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,106,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,107,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
2,107,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,107,2,4,,50,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,107,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,107,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,107,2,1,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,2,4,,40,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,107,1,,,,,0,1,0,0,0,0,0,0,0,2,0,0,
2,107,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,107,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,107,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,107,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,107,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,107,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,107,2,4,,120,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,107,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,107,2,4,,20,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,107,2,4,,60,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,107,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,108,2,1,,25,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,20,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,108,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,108,2,4,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,108,2,3,,25,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,108,2,3,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,108,2,1,,15,1,0,1,0,0,0,0,0,2,0,0,0,0,
1,108,1,,,,,0,0,0,0,0,0,0,1,0,2,0,0,
1,108,2,4,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
