"vague","grappe","s00q00","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q04__10","s00q04__11","s00q04__12","s00q04_autre","s00q05","s00q06"
1,195,8,1,36,0,1,0,0,0,0,0,0,0,0,0,0,,35,1
1,195,10,2,59,0,1,0,0,0,0,0,0,0,0,0,0,,59,1
1,195,2,1,75,0,1,0,0,0,0,0,0,0,0,0,0,,25,1
1,195,4,1,45,0,0,0,0,0,0,1,0,0,0,0,0,,18,1
2,196,12,2,47,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des femmes",47,1
2,196,2,1,73,0,1,0,0,0,0,0,0,0,0,0,0,,73,1
2,196,1,1,51,1,0,0,0,0,0,0,0,0,0,0,0,,51,1
2,196,10,2,39,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des femmes",39,1
2,196,5,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,62,1
2,196,4,1,47,0,0,0,0,0,0,1,0,0,0,0,0,,47,1
2,196,15,1,54,0,0,0,1,0,0,0,0,0,0,0,0,,54,4
2,196,11,2,44,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des femmes",44,1
2,196,7,2,43,0,1,0,0,0,0,0,0,0,0,0,0,,43,1
2,196,16,1,51,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT ASSOCIATION DES PECHEURS",51,2
2,196,8,2,37,0,0,0,0,0,0,0,0,1,0,0,0,"relais",37,1
2,196,14,2,43,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des femmes",43,1
2,196,3,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,1
2,196,9,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"sécrétaire GROUPEMENT feminin",42,3
2,196,6,1,47,0,1,0,0,0,0,0,0,0,0,0,0,,47,1
1,197,10,1,61,0,1,0,0,0,0,0,0,2,0,0,0,"president  cooperative  agricole du village",45,1
1,197,6,1,30,0,0,0,0,0,1,0,0,0,0,0,0,,19,5
1,197,5,1,28,0,0,0,0,0,0,0,0,1,0,0,0,"jeune du village",26,1
1,197,4,1,28,0,0,0,0,0,0,0,0,0,1,0,0,,28,3
1,197,8,1,66,1,0,0,0,0,0,0,0,0,0,0,0,,66,1
1,197,3,2,28,0,0,0,0,0,0,0,0,0,0,1,0,,24,2
1,197,7,2,25,0,0,0,0,0,0,0,0,0,1,0,0,,25,1
1,197,9,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,68,1
1,197,1,1,45,1,0,0,0,0,0,0,0,0,0,0,0,,45,1
1,197,2,1,41,0,1,0,0,0,0,0,0,0,0,0,0,,41,1
2,198,18,1,40,0,0,0,0,0,0,0,0,1,0,0,0,"président GIE",40,3
2,198,13,1,49,0,0,1,0,0,0,0,0,0,0,0,0,,49,5
2,198,6,1,38,0,0,1,0,0,0,0,0,0,0,0,0,,35,4
2,198,17,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"vice president union",42,3
2,198,14,1,36,0,2,0,0,0,0,0,1,0,0,0,0,,36,2
2,198,16,1,65,0,0,0,0,0,0,0,0,1,0,0,0,"vice president APE",65,3
2,198,3,2,56,0,0,0,0,0,0,0,0,0,0,1,0,,26,3
2,198,7,1,67,0,0,0,0,0,0,0,0,1,0,0,0,"président des parents d'èlèves du collége",67,1
2,198,15,1,39,0,0,0,0,0,0,0,0,1,0,0,0,"président ASC",30,2
2,198,9,2,64,0,0,0,0,0,0,0,0,1,0,0,0,"présidente GIE",33,1
2,198,4,1,56,0,0,0,0,0,0,0,0,1,0,0,0,"président CGE",56,1
2,198,12,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"relais",14,2
2,198,11,2,63,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE ADD",63,1
2,198,1,1,50,0,0,0,0,0,1,0,0,0,0,0,0,,50,3
1,199,8,2,61,0,0,0,0,0,0,0,0,0,0,1,0,,61,1
1,199,3,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"comite devoloppement sanitaire",42,4
1,199,6,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,3
1,199,1,1,62,1,0,0,0,0,0,0,0,0,0,0,0,,62,3
1,199,9,1,52,0,0,1,0,0,0,0,0,0,0,0,0,,52,5
1,199,7,2,61,0,0,0,0,0,0,0,0,1,0,0,0,"predident groupement feminim",61,1
1,199,2,1,37,1,0,0,0,0,0,0,0,0,0,0,0,,37,5
1,199,5,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
1,199,4,1,57,0,0,0,0,0,0,0,0,1,0,0,0,"representent agricole",57,2
1,199,10,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,3
1,200,14,2,31,0,0,0,0,0,0,0,0,1,0,0,0,"relais communautaire",31,1
1,200,12,1,56,0,0,0,0,0,0,0,1,0,0,0,0,,56,1
1,200,6,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
1,200,7,1,52,0,0,0,0,0,0,0,0,1,0,0,0,"responsable politique",52,1
1,200,3,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,1
1,200,2,1,48,0,0,0,0,0,0,1,0,0,0,0,0,,45,1
1,200,1,1,47,0,0,0,0,0,0,0,0,1,0,0,0,"representant du chef de village",47,1
1,200,5,2,30,0,0,0,0,0,0,0,0,1,0,0,0,"elle travaille dans la case de santé",30,2
1,200,13,2,56,0,0,0,0,0,0,0,0,1,0,0,0,"relais communautaire",26,2
1,200,10,1,28,0,0,0,0,0,0,0,0,1,0,0,0,"representant des jeunes",28,5
1,200,4,2,55,0,0,0,0,0,0,0,0,0,0,1,0,,55,1
1,200,9,1,71,0,0,0,0,0,1,0,0,0,0,0,0,,71,1
1,200,8,1,47,0,0,0,0,0,1,0,0,0,0,0,0,,47,1
2,201,2,1,78,2,0,0,0,0,0,1,0,0,0,0,0,,10,4
2,201,3,2,54,0,0,0,0,0,0,0,0,0,0,1,0,,33,3
2,201,6,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,55,4
2,201,5,1,53,0,0,1,0,0,0,0,0,0,0,0,0,,53,5
2,201,4,2,61,0,0,0,0,0,0,0,0,0,1,0,0,,61,4
2,201,1,1,63,1,0,0,0,0,0,0,0,0,0,0,0,,10,4
1,202,5,1,56,0,0,0,0,0,0,0,0,1,0,0,0,"president parent deleves",56,4
1,202,6,1,60,0,0,1,0,0,0,0,0,2,0,0,0,"President du conseil de quartier",53,5
1,202,3,2,58,0,0,0,0,0,0,0,0,1,0,0,0,"presidente association des handicapes",58,2
1,202,4,1,60,0,0,0,0,0,0,0,0,1,0,0,0,"agent municipal",60,3
1,202,1,1,68,1,0,0,0,0,0,0,0,2,0,0,0,"concultant au development",31,3
1,202,2,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"secretaire adjoint du conseil de quartier",12,5
2,203,1,1,84,1,0,0,0,0,0,0,0,0,0,0,0,,64,2
2,203,4,1,56,0,0,1,0,0,0,0,0,0,0,0,0,,23,5
2,203,7,1,67,0,0,0,0,0,0,1,0,0,0,0,0,,67,2
2,203,5,1,57,0,0,0,0,0,1,0,0,0,0,0,0,,52,2
2,203,3,2,65,0,0,0,0,0,0,0,0,0,0,1,0,,48,1
2,203,8,2,36,0,0,0,0,0,0,0,0,1,0,0,0,"relais communautaire",36,3
2,203,6,1,37,0,0,0,0,0,0,0,0,0,1,0,0,,37,4
2,203,2,1,58,0,1,0,0,0,0,0,0,0,0,0,0,,53,3
1,204,7,2,51,0,0,0,0,0,0,0,0,0,0,1,0,,51,3
1,204,9,2,46,0,0,2,0,0,0,0,0,0,0,1,0,,39,4
1,204,5,2,27,0,0,0,1,0,0,0,0,0,0,0,0,,27,4
1,204,8,2,55,0,0,0,0,0,0,0,0,0,0,1,0,,55,4
1,204,1,1,74,1,0,0,0,0,0,0,2,0,0,0,0,,64,3
1,204,6,2,53,0,0,0,1,0,0,0,0,0,0,0,0,,30,4
1,204,3,1,51,0,0,0,0,0,0,0,0,1,0,0,0,"President du comité de gestion de l'école",47,4
1,204,2,2,50,0,0,0,0,0,0,0,0,1,0,0,0,"présidente de la federation des femmes de DIOLOFENE",50,4
1,204,4,1,46,0,0,1,0,0,0,0,0,0,0,0,0,,5,4
2,205,13,1,42,0,0,0,0,0,1,0,0,0,0,0,0,,40,3
2,205,15,1,46,0,0,0,0,0,0,0,0,1,0,0,0,"president asc",46,3
2,205,8,2,48,0,0,0,1,0,0,0,0,0,0,0,0,,20,3
2,205,2,2,63,0,0,0,0,0,0,0,0,1,0,0,0,"relais communautaire",40,1
2,205,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,75,3
2,205,3,2,46,0,0,0,0,0,0,0,0,1,0,0,0,"membre conseil quartier",25,3
2,205,12,2,69,0,0,0,0,0,0,0,0,1,0,0,0,"ancienne directrice maternel",69,3
2,205,4,1,53,0,0,0,0,0,0,0,0,1,0,0,0,"vice president asc",35,2
2,205,5,1,62,0,0,0,0,0,0,0,0,1,0,0,0,"president association des parents d'eleves",62,2
2,205,10,1,67,0,0,0,0,0,0,1,0,0,0,0,0,,67,5
2,205,11,1,63,0,0,0,0,0,0,0,0,1,0,0,0,"president comite de gestion ecole",63,5
2,205,9,2,67,0,0,0,0,0,0,0,0,0,0,1,0,,31,4
2,205,16,2,37,0,0,0,0,0,0,0,0,1,0,0,0,"adjointe au maire",37,5
1,206,1,1,71,1,0,0,0,0,0,0,0,0,0,0,0,,17,3
1,206,7,2,61,0,0,0,0,0,0,0,0,1,0,0,0,"secretaire general du delegue de quartier",18,3
1,206,5,2,56,0,0,0,1,0,0,0,0,0,0,0,0,,7,3
1,206,2,2,45,0,0,0,0,0,0,0,0,1,0,0,0,"ndeyou dahra",11,1
1,206,6,1,68,0,1,0,0,0,0,0,0,2,0,0,0,"president CGE",22,3
1,206,3,2,65,0,0,0,0,0,0,0,0,0,0,1,0,,29,1
1,206,9,1,52,0,0,0,0,0,0,0,0,1,0,0,0,"secretaire du conseil de quartier",20,3
1,206,4,1,40,0,0,0,0,0,1,0,0,0,0,0,0,,25,5
1,206,8,1,53,0,0,0,0,0,0,0,0,1,0,0,0,"President du comité de quartier",53,4
2,207,6,1,66,0,0,0,0,0,0,1,0,0,0,0,0,,48,1
2,207,5,1,58,0,1,0,0,0,0,0,0,0,0,0,0,,22,2
2,207,3,2,53,0,0,0,0,0,0,0,0,0,0,1,0,,53,3
2,207,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,,55,2
2,207,2,1,41,0,0,1,0,0,0,0,0,2,0,0,0,"president comite gestion sante",41,5
2,207,4,1,28,0,0,0,0,0,1,0,0,0,2,0,0,,2,3
1,208,11,2,44,0,0,0,0,0,0,0,0,0,0,1,0,,44,1
1,208,5,1,76,0,1,0,0,0,0,0,0,0,0,0,0,,36,1
1,208,7,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,41,1
1,208,6,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
1,208,1,1,63,1,0,0,0,0,0,0,0,0,0,0,0,,63,1
1,208,8,1,75,0,1,0,0,0,0,0,0,0,0,0,0,,75,1
1,208,2,1,40,0,0,0,0,0,1,0,0,0,0,0,0,,40,2
1,208,4,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,1
1,208,9,2,50,0,0,0,0,0,0,0,0,0,0,1,0,,50,1
1,208,10,2,30,0,0,0,0,0,0,0,0,1,0,0,0,"relais communautaire",30,3
1,208,3,1,41,0,0,0,0,0,1,0,0,0,0,0,0,,41,1
2,209,5,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,38,5
2,209,2,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,52,3
2,209,1,1,59,1,0,0,0,0,0,0,0,0,0,0,0,,54,3
2,209,8,1,59,0,0,0,0,0,1,0,0,0,0,0,0,,59,2
2,209,9,1,55,0,0,0,0,0,0,0,0,1,0,0,0,"membre comite d'alerte et de veille",40,3
2,209,6,2,67,0,0,0,0,0,0,0,0,0,0,1,0,,54,3
2,209,4,1,27,0,0,0,0,0,0,0,0,0,1,0,0,,27,5
2,209,3,1,56,0,0,0,0,0,0,0,0,1,0,0,0,"secretaire comite d'alerte et de veille",45,5
2,209,7,1,69,0,0,0,0,0,0,1,0,0,0,0,0,,28,1
1,210,10,1,81,0,1,0,0,0,0,0,0,0,0,0,0,,73,1
1,210,6,1,47,0,0,1,0,0,0,0,0,0,0,0,0,,21,5
1,210,13,2,60,0,0,0,0,0,0,0,0,0,0,1,0,,60,2
1,210,4,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,15,2
1,210,14,2,52,0,0,0,0,0,0,0,0,1,0,0,0,"présidente du groupement feminin",52,5
1,210,9,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,74,1
1,210,11,1,82,0,1,0,0,0,0,0,0,0,0,0,0,,46,1
1,210,8,1,73,0,1,0,0,0,0,0,0,0,0,0,0,,73,1
1,210,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,72,1
1,210,2,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,2
1,210,3,1,82,0,1,0,0,0,0,0,0,0,0,0,0,,82,1
1,210,12,2,62,0,0,0,0,0,0,0,0,0,0,1,0,,57,1
1,210,5,1,38,0,0,0,0,0,0,0,0,1,0,0,0,"rpresentant des jeunes",38,3
1,210,7,1,38,0,0,0,1,0,0,0,0,0,0,0,0,,38,5
2,211,5,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,30,1
2,211,8,2,49,0,0,0,0,0,0,0,0,0,0,1,0,,13,3
2,211,4,1,45,0,0,0,0,1,0,0,0,2,0,0,0,"president conseil de quartier",45,2
2,211,7,1,53,0,0,0,1,0,0,0,0,0,0,0,0,,12,3
2,211,1,1,73,1,0,0,0,0,0,0,0,2,0,0,0,"president des eleveurs",48,1
2,211,2,1,56,0,0,0,0,0,0,1,0,0,0,0,0,,34,1
2,211,3,1,77,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
2,211,9,2,55,0,0,0,0,0,0,0,0,0,0,1,0,,18,3
2,211,6,1,59,0,0,1,0,0,0,0,0,0,0,0,0,,59,5
2,212,5,1,46,0,0,0,0,0,0,0,0,0,1,0,0,,39,3
2,212,3,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,2
2,212,2,1,63,0,0,0,0,0,0,1,0,0,0,0,0,,63,4
2,212,4,1,63,0,0,0,0,0,0,0,1,0,0,0,0,,63,2
2,212,7,1,61,0,0,0,0,1,0,0,0,0,0,0,0,,61,2
2,212,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,,55,2
2,212,6,2,32,0,0,0,0,0,0,0,0,0,0,1,0,,15,4
1,213,3,2,66,0,0,0,0,0,0,0,0,0,0,1,0,,59,4
1,213,9,1,63,0,0,0,0,0,0,0,0,1,0,0,0,"GIE pikine 700",15,3
1,213,1,1,70,1,0,0,0,0,0,0,0,0,0,0,0,,15,3
1,213,2,2,34,0,0,0,0,0,0,0,0,1,0,0,0,"trésorière generale de l'ASC LERGUI",34,5
1,213,8,2,23,0,0,0,0,0,0,0,0,1,0,0,0,"presidente commission ASC leona",23,4
1,213,4,2,60,0,0,0,0,0,0,0,0,0,0,1,0,,20,3
1,213,10,1,56,0,1,0,0,0,0,0,0,0,0,0,0,,18,3
1,213,5,2,54,0,0,0,0,0,0,0,0,0,0,1,0,,54,3
1,213,6,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,63,2
1,213,7,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"membre du comité de quartier",25,3
2,214,2,1,76,0,1,0,0,0,0,0,0,0,0,0,0,,76,2
2,214,5,2,68,0,0,0,0,0,0,0,0,0,0,1,0,,68,2
2,214,9,1,65,0,0,0,0,0,0,1,2,0,0,0,0,,65,3
2,214,3,1,65,0,0,0,0,0,0,0,0,1,0,0,0,"maraicher",65,2
2,214,8,1,48,0,0,0,0,0,1,0,0,0,0,0,0,,48,3
2,214,1,1,85,1,0,0,0,0,0,0,0,0,0,0,0,,85,2
2,214,4,1,64,0,0,0,0,0,0,0,0,2,1,0,0,"representant des handicapes",64,2
2,214,6,1,60,0,0,0,0,0,0,0,0,1,0,0,0,"pecheur",60,2
2,214,7,2,46,0,0,0,0,0,0,0,0,1,0,0,0,"presidente association des femmes transformatrices de produits halieutiques",46,2
1,215,7,2,43,0,0,0,0,0,0,0,0,0,0,1,0,,25,2
1,215,6,2,35,0,0,0,1,0,0,0,0,0,0,0,0,,35,3
1,215,3,1,41,0,0,0,0,0,0,0,0,1,0,0,0,"adjoint chef de quartier",41,2
1,215,5,2,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
1,215,8,2,37,0,0,1,0,0,0,0,0,0,0,0,0,,11,5
1,215,1,1,74,1,0,0,0,0,0,0,0,0,0,0,0,,35,1
1,215,2,1,40,0,0,0,0,0,0,1,0,0,0,0,0,,40,1
1,215,4,1,29,0,0,0,0,0,0,0,0,1,0,0,0,"president des jeunes",29,4
2,216,4,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,2
2,216,2,1,46,0,0,0,0,0,0,0,0,1,0,0,0,"Première adjoin au maire",46,5
2,216,5,2,47,0,0,0,1,0,0,0,0,0,0,0,0,,47,4
2,216,1,1,63,1,0,0,0,0,0,0,0,0,0,0,0,,63,3
2,216,3,1,32,0,0,0,0,0,0,0,0,1,0,0,0,"Président de l'association des jeunes étudiants ressortissant de Diawara",32,5
1,217,8,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"adjoint president des jeunes",35,1
1,217,5,1,42,0,0,0,1,0,0,0,0,0,0,0,0,,42,3
1,217,11,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,30,1
1,217,4,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,30,1
1,217,9,1,47,0,0,1,0,0,0,0,0,0,0,0,0,,15,5
1,217,10,2,50,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
1,217,2,2,80,0,1,0,0,0,0,0,0,0,0,0,0,,8,1
1,217,7,1,40,0,0,1,0,0,0,0,0,0,0,0,0,,25,5
1,217,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,75,1
1,217,6,1,65,0,0,0,0,0,0,1,0,0,0,0,0,,65,1
1,217,3,1,50,0,0,0,0,1,0,0,0,0,0,0,0,,50,1
1,218,8,2,43,0,0,0,0,0,0,0,0,0,0,1,0,,43,1
1,218,10,1,35,0,0,0,1,0,0,0,0,0,0,0,0,,35,3
1,218,3,1,53,0,0,0,0,1,0,0,0,0,0,0,0,,53,1
1,218,4,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
1,218,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,75,1
1,218,6,1,31,0,0,0,0,0,0,0,0,1,0,0,0,"representant des jeunes",31,2
1,218,7,1,33,0,0,0,0,1,0,0,0,0,0,0,0,,33,1
1,218,5,1,38,0,1,0,0,0,0,0,0,0,0,0,0,,38,1
1,218,2,1,35,0,0,0,0,0,0,1,0,0,0,0,0,,15,1
1,218,9,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
2,219,3,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,68,1
2,219,4,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"jrunesse",42,3
2,219,1,1,77,1,0,0,0,0,0,0,0,0,0,0,0,,77,1
2,219,2,1,85,0,0,0,0,0,0,1,0,0,0,0,0,,85,1
1,220,5,1,61,0,0,0,0,0,0,0,1,0,0,0,0,,60,1
1,220,8,2,64,0,0,0,0,0,0,0,0,0,0,1,0,,64,1
1,220,7,2,26,0,0,0,1,0,0,0,0,0,0,0,0,,26,3
1,220,2,1,65,0,0,0,0,0,0,1,0,0,0,0,0,,65,1
1,220,3,1,72,0,0,0,0,1,0,0,0,0,0,0,0,,72,1
1,220,9,1,48,0,0,1,0,0,0,0,0,0,0,0,0,,10,5
1,220,1,1,79,1,0,0,0,0,0,0,0,0,0,0,0,,79,1
1,220,4,1,80,0,1,0,0,0,0,0,0,0,0,0,0,,80,1
1,220,6,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"president des jeunes",30,2
2,221,6,1,52,0,0,1,0,0,0,0,0,0,0,0,0,,10,4
2,221,4,1,67,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT DU DEVELOPPEMENT",60,1
2,221,5,1,54,0,0,0,0,0,0,0,0,1,0,0,0,"association de jeunesse",50,2
2,221,2,1,50,0,0,0,0,0,0,1,0,0,0,0,0,,50,1
2,221,3,1,48,0,1,0,0,0,0,0,0,0,0,0,0,,48,2
2,221,1,1,66,1,0,0,0,0,0,0,0,0,0,0,0,,50,1
1,222,6,1,81,0,1,0,0,0,0,0,0,0,0,0,0,,13,1
1,222,12,2,48,0,0,0,0,0,0,0,0,1,0,0,0,"presidente groupement feminin",12,1
1,222,8,1,42,0,1,0,0,0,0,0,0,0,0,0,0,,11,1
1,222,5,1,47,0,1,0,0,0,0,0,0,2,0,0,0,"imame",15,1
1,222,10,2,56,0,0,0,0,0,0,0,0,0,0,1,0,,50,1
1,222,2,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,12,4
1,222,7,1,34,0,1,0,0,0,0,0,0,2,0,0,0,"president association",9,2
1,222,9,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,4,1
1,222,3,1,59,0,1,0,0,0,0,2,0,0,0,0,0,,17,1
1,222,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,15,1
1,222,4,1,35,0,1,0,0,0,0,0,0,0,0,0,0,,15,1
2,223,3,1,76,0,0,0,0,0,0,1,0,0,0,0,0,,68,1
2,223,2,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,60,3
2,223,4,1,50,0,0,0,0,0,0,0,0,1,0,0,0,"jeunesse",50,4
2,223,1,1,74,1,0,0,0,0,0,0,0,0,0,0,0,,50,1
2,223,6,2,53,0,1,0,0,0,0,0,0,0,0,0,0,,42,2
2,223,5,2,52,1,0,0,0,0,0,0,0,0,0,2,0,,50,2
1,224,2,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"President de la jeunesse",30,4
1,224,3,2,49,0,0,0,0,0,0,0,0,0,0,1,0,,30,3
1,224,5,2,65,0,0,0,0,0,0,0,0,1,0,0,0,"Presidente groupement feminin",30,2
1,224,1,1,62,1,0,0,0,0,0,0,0,0,0,0,0,,35,2
1,224,6,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,48,4
1,224,4,1,62,0,1,0,0,0,0,0,0,2,0,0,0,"IMAM",15,2
2,225,2,1,58,0,1,0,0,0,0,0,0,0,0,0,0,,20,2
2,225,4,1,59,0,0,0,0,0,0,1,0,0,0,0,0,,50,1
2,225,3,1,36,1,0,0,0,0,0,0,0,0,0,0,0,,36,3
2,225,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,,26,4
1,226,10,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,35,4
1,226,7,2,49,0,0,0,0,0,0,0,0,0,0,1,0,,25,2
1,226,5,2,40,0,0,0,0,0,0,0,0,2,0,1,0,"vice presidente comite de developpement du quartier",40,3
1,226,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,,15,3
1,226,2,1,60,0,2,0,0,0,0,0,0,1,0,0,0,"President comite de development du quartier",20,3
1,226,8,2,39,0,0,0,0,0,0,0,0,0,0,1,0,,22,2
1,226,6,2,57,0,0,0,0,0,0,0,0,0,2,1,0,,51,2
1,226,9,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"comptable comite de development du quartier",35,5
1,226,3,1,65,0,2,1,0,0,0,0,0,0,0,0,0,,30,4
1,226,4,2,48,0,1,0,0,0,0,0,0,2,0,0,0,"tresoriere comite de development du quartier",15,3
2,227,7,2,62,0,0,0,0,0,0,0,0,0,1,0,0,,62,2
2,227,9,2,52,0,0,0,0,0,0,0,0,0,0,1,0,,52,2
2,227,2,1,58,0,0,0,0,0,0,1,0,0,0,0,0,,56,1
2,227,6,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,66,3
2,227,3,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,66,3
2,227,1,1,67,1,0,0,0,0,0,0,0,0,0,0,0,,67,3
2,227,8,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,50,2
2,227,5,1,69,0,1,0,0,0,0,0,0,0,0,0,0,,69,1
2,227,4,2,49,0,0,1,0,0,0,0,0,0,0,0,0,,49,4
1,228,3,1,73,0,1,0,0,0,0,0,0,0,0,0,0,,73,1
1,228,2,1,43,0,1,0,0,0,0,0,0,0,0,0,0,,43,1
1,228,4,1,51,0,1,0,0,0,0,0,0,0,0,0,0,,51,1
1,228,1,1,48,0,0,0,0,0,0,0,0,1,0,0,0,"SUPLEAN DU CHEF DE QUARTIER CAR CELUI CI EST RESSAMENT DECE",48,3
2,229,9,1,47,0,0,0,0,0,0,0,0,1,0,0,0,"représentant des ouvriers",47,2
2,229,1,1,66,1,0,0,0,0,0,0,0,0,0,0,0,,40,1
2,229,3,1,47,0,0,0,0,0,0,0,0,1,0,0,0,"President CDQ",47,3
2,229,11,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"représentant de l'association des groupements de quartiers",35,3
2,229,6,2,50,0,0,0,0,0,0,0,0,0,0,1,0,,50,2
2,229,7,2,47,0,0,0,0,0,0,0,0,0,0,1,0,,30,1
2,229,5,1,37,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des jeunes",13,2
2,229,8,1,40,0,0,0,0,0,0,0,0,1,0,0,0,"représentant des ouvriers",30,1
2,229,4,1,58,0,0,0,0,0,0,0,0,1,0,0,0,"Responsable poste de santé",13,4
2,229,2,2,45,0,0,0,0,0,0,0,0,0,1,0,0,,10,2
2,229,10,1,68,0,0,0,0,0,0,0,0,1,0,0,0,"President de l'APE",68,3
1,230,7,2,55,0,0,0,0,0,0,0,0,0,0,1,0,,55,3
1,230,3,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,3
1,230,4,1,69,0,1,0,0,0,0,0,0,0,0,0,0,,69,1
1,230,11,2,56,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTANT GROUPEMENT FEMININ",56,1
1,230,8,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,40,2
1,230,10,1,46,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT CONSEILLE DE QUARTIER",46,2
1,230,1,1,61,1,0,0,0,0,0,0,0,0,0,0,0,,61,1
1,230,2,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,4
1,230,9,1,35,0,0,2,0,0,0,0,0,1,0,0,0,"PRESIDENT DE COMITÉ DEVELOPPEMENT SANITAIRE",35,5
1,230,5,2,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,1
1,230,6,2,35,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTANT GROUPEMENT",35,1
2,231,3,2,46,0,0,0,0,0,0,0,0,0,1,2,0,,10,2
2,231,2,1,66,0,0,0,0,0,0,1,0,0,0,0,0,,44,1
2,231,6,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,26,1
2,231,9,1,41,0,0,0,0,0,0,0,0,1,0,0,0,"President Association des Parents d'élève (AEP)",41,2
2,231,7,1,68,0,1,0,0,2,0,0,0,0,0,0,0,,10,1
2,231,10,1,41,0,0,0,0,0,0,0,0,1,0,0,0,"President Conseil de Quartier",41,2
2,231,4,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,33,1
2,231,1,1,35,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
2,231,5,1,60,0,0,0,0,0,0,1,0,0,0,0,0,,25,1
2,231,8,1,46,0,1,0,0,0,0,0,0,0,0,0,0,,10,1
2,232,2,1,65,0,0,0,0,0,0,1,0,0,0,0,0,,65,1
